lims_pedon_id,user_pedon_id,LRR,MLRA,approved_indicators_present,number_approved_indicators_present,has_at_least_one_approved_indicator_present,number_applicable_priority_indicators,number_not_demonstrated,number_insufficient_information,all_applicable_indicators_insufficient_information,interpretation
39499,S2018AK090019,X1,231,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39500,S2018AK090021,X1,231,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39501,S2018AK090022,X1,231,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39502,S2018AK090023,X1,231,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39503,S2018AK090027,X1,231,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39504,S2018AK090028,X1,231,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
43156,S2021CA019001,D,22A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
43157,S2021CA019002,D,22A,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
43158,S2021CA019003,D,22A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
43159,S2021CA019004,D,22A,,0,False,11,5,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
43160,S2021CA019005,D,22A,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
43161,S2021CA019006,D,22A,,0,False,11,5,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
43162,S2021CA019007,D,22A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
43163,S2021CA019008,D,22A,,0,False,11,5,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
43164,S2021CA019009,D,22A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
43165,S2021CA019010,D,22A,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
43166,S2021CA019011,D,22A,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
43167,S2021CA019012,D,22A,,0,False,11,5,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
