lay_id,layer_key,proj_id,lims_site_id,lims_pedon_id,lay_rpt_seq_num,lay_type,top_depth_cm,bottom_depth_cm,horizon_designation,horz_desgn_master,texture_description,texture_desc_abbrev,smp_id,smp_type,smp_condition,smp_status,samples_per_layer,user_site_id,horizontal_datum_name,latitude,longitude,coordinate_source,pedon_key,user_pedon_id,observation_date_id,pedon_status,lab_proj_name,project_focus,fiscal_year,project_source,proj_type,proj_status,taxon_name,taxonomic_order,taxonomic_suborder,taxonomic_great_group,country,county,state,mir_master_count,mir_scan_count,mir_passed_scan_count,mir_blank_qc_count,mir_first_scan_date,mir_last_scan_date,layer_thickness_cm,layer_midpoint_cm,surface_or_near_surface,depth_class,al_dithionite_pct,al_oxalate_pct,bulk_density_ovendry_g_cm3,bulk_density_third_bar_g_cm3,carbonate_pct,cec_nh4oac_cmol_kg,clay_pct,estimated_organic_carbon_pct,fe_dithionite_pct,fe_oxalate_pct,ph_cacl2,ph_water,sand_pct,silt_pct,total_carbon_pct,total_nitrogen_pct,total_sulfur_pct,water_retention_15bar_pct,water_retention_third_bar_pct,qc_flag_count,user_pedon_id_crosswalk,join_confidence,join_basis,nasis_horizon_row,nasis_user_pedon_id,nasis_nasis_horizon_sequence,nasis_horizon_designation,nasis_top_depth_cm,nasis_bottom_depth_cm,nasis_thickness_cm,nasis_field_texture,nasis_matrix_color_raw,nasis_matrix_color_name,nasis_matrix_munsell,nasis_matrix_hue,nasis_matrix_value,nasis_matrix_chroma,nasis_color_moisture_status,nasis_dry_munsell,nasis_moist_munsell,nasis_redox_raw,nasis_redox_feature_type,nasis_redox_concentration_rendered,nasis_redox_depletion_rendered,nasis_redox_percentages,nasis_redox_percentage_max,nasis_redox_abundance,nasis_redox_size,nasis_redox_contrast,nasis_redox_location,nasis_reduced_matrix_rendered,nasis_gley_rendered,nasis_wetness_morphology_raw,nasis_organic_horizon_or_material_rendered,nasis_raw_horizon_description,lab_fe_dith__analyte_66,lab_fe_mjelm__analyte_671,lab_fe_ox__analyte_60,lab_fe_pyp__analyte_73,lab_mn_dith__analyte_67,lab_mn_kcl__analyte_70,lab_mn_mjelm__analyte_673,lab_mn_ox__analyte_61,lab_mn_pyp__analyte_74,lab_mn_trelm__analyte_685,nasis_drainage_class,nasis_flooding,nasis_ponding,nasis_taxonomy,nasis_current_correlated_soil_name,nasis_certified_lab_pedon_description,nasis_record_origin
172898,16N01588,4878,28773,34938,4,horizon,63.0,100.0,BCk,BC,Loam,L,242079,bulk,normal,submitted,1,S2015ND093009,WGS84,47.144874,-99.233198,standardized,16N0383,S2015ND093009,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Zahl,mollisols,ustolls,calciustolls,United States,Stutsman,North Dakota,8,8,8.0,0.0,2016-04-09 14:49:22,2020-01-27 07:52:05,37.0,81.5,False,60-100,0.0,0.03189762,1.68161914,1.56000832,19.632541,15.006156,31.5411302,0.3544,0.8434784,0.14903158,8.08,8.52,30.2,38.3,2.70799196,0.03193144,0.0,13.3834586,20.3062936,0,S2015ND093009,EXACT,Designation and top/bottom depths agree,590.0,S2015ND093009,4.0,BCk,63.0,100.0,37.0,loam,"light olive brown (2.5Y 5/3), olive brown (2.5Y 4/3), moist",olive brown,2.5Y 4/3,2.5Y,4.0,3.0,moist,2.5Y 5/3,2.5Y 4/3,"2 percent fine prominent irregular strong brown (7.5YR 4/6), moist, masses of oxidized iron in matrix and 5 percent medium distinct irregular light olive brown (2.5Y 5/6), moist, masses of oxidized iron in matrix",concentration,1.0,,2 | 5,5.0,,fine | medium,prominent | distinct,,,,"2 percent fine prominent irregular strong brown (7.5YR 4/6), moist, masses of oxidized iron in matrix and 5 percent medium distinct irregular light olive brown (2.5Y 5/6), moist, masses of oxidized iron in matrix",,"BCk—63 to 100 centimeters (24.8 to 39.4 inches); light olive brown (2.5Y 5/3), olive brown (2.5Y 4/3), moist; loam; weak very coarse subangular blocky structure; hard, firm, slightly sticky, slightly plastic; moderately slow permeability; few very fine roots throughout; 2 percent fine prominent irregular strong brown (7.5YR 4/6), moist, masses of oxidized iron in matrix and 5 percent medium distinct irregular light olive brown (2.5Y 5/6), moist, masses of oxidized iron in matrix; 5 percent medium irregular noncoherent cemented carbonate masses in matrix; 2 percent by volume nonflat subangular indurated 75-150-250 millimeter mixed fragments observed by visual inspection method and 5 percent by volume nonflat subangular indurated 2-40-75 millimeter mixed fragments observed by visual inspection method; strong effervescence, by hcl, 1n. Lab sample # 16N01588; dry when described; observed in pit, small",0.8434784,,0.14903158,,0.0411166,,,420.3725669,,,well,,,"Fine-loamy, mixed, active, frigid Typic Calciustolls",Zahl,yes,NASIS
172899,16N01589,4878,28774,34939,5,horizon,0.0,18.0,A,A,Loam,L,242080,bulk,normal,submitted,1,S2015ND093010,WGS84,47.1465,-99.225673,standardized,16N0384,S2015ND093010,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Wabeck,mollisols,ustolls,haplustolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:49:22,2016-04-09 14:49:23,18.0,9.0,True,0-10,0.0333348,0.09580402,1.33783347,1.14849429,0.447211,26.3971286,21.5750755,4.196,0.742162,0.11523499,7.26,7.65,46.7,31.7,4.24860136,0.40772535,0.04438529,16.4461248,29.2477506,0,S2015ND093010,EXACT,Designation and top/bottom depths agree,591.0,S2015ND093010,1.0,A,0.0,18.0,18.0,loam,"very dark grayish brown (10YR 3/2), very dark brown (10YR 2/2), moist",very dark brown,10YR 2/2,10YR,2.0,2.0,moist,10YR 3/2,10YR 2/2,,,,,,,,,,,,,,,"A—0 to 18 centimeters (0.0 to 7.1 inches); very dark grayish brown (10YR 3/2), very dark brown (10YR 2/2), moist; loam; moderate fine granular, and moderate medium granular structure; slightly hard, friable, slightly sticky, slightly plastic; moderate permeability; many very fine roots throughout; 5 percent by volume nonflat subangular indurated 2-40-75 millimeter mixed fragments observed by visual inspection method; noneffervescent, by hcl, 1n; clear smooth boundary. Lab sample # 16N01589; moderately dry when described; observed in pit, small",0.742162,,0.11523499,,0.0670975,,,2528.1039196,,,excessively,,,"Loamy-skeletal, mixed, frigid Entic Haplustolls",Wabek,yes,NASIS
172900,16N01590,4878,28774,34939,6,horizon,18.0,30.0,Bw,B,Loam,L,242081,bulk,normal,submitted,1,S2015ND093010,WGS84,47.1465,-99.225673,standardized,16N0384,S2015ND093010,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Wabeck,mollisols,ustolls,haplustolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:49:23,2016-04-09 14:49:24,12.0,24.0,False,10-30,0.0535572,0.12696961,1.42687669,1.32335507,1.826495,18.5088484,18.5218564,2.2004,0.8881614,0.11179187,7.5,7.93,51.1,30.4,2.42201813,0.2137377,0.02568963,9.5238095,17.2031476,0,S2015ND093010,EXACT,Designation and top/bottom depths agree,592.0,S2015ND093010,2.0,Bw,18.0,30.0,12.0,loam,"dark grayish brown (10YR 4/2), very dark grayish brown (10YR 3/2), moist",very dark grayish brown,10YR 3/2,10YR,3.0,2.0,moist,10YR 4/2,10YR 3/2,,,,,,,,,,,,,,,"Bw—18 to 30 centimeters (7.1 to 11.8 inches); dark grayish brown (10YR 4/2), very dark grayish brown (10YR 3/2), moist; loam; moderate medium prismatic parts to moderate medium subangular blocky structure; slightly hard, friable, slightly sticky, slightly plastic; moderate permeability; few very fine roots throughout; 10 percent by volume nonflat subangular indurated 2-40-75 millimeter mixed fragments observed by visual inspection method; noneffervescent, by hcl, 1n; clear wavy boundary. Lab sample # 16N01590; moderately dry when described; observed in pit, small",0.8881614,,0.11179187,,0.0652016,,,533.8375996,,,excessively,,,"Loamy-skeletal, mixed, frigid Entic Haplustolls",Wabek,yes,NASIS
172901,16N01591,4878,28774,34939,7,horizon,30.0,100.0,BCk,BC,Very gravelly Loamy coarse sand,GRV-LCOS,242082,bulk,normal,submitted,1,S2015ND093010,WGS84,47.1465,-99.225673,standardized,16N0384,S2015ND093010,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Wabeck,mollisols,ustolls,haplustolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:49:24,2016-04-09 14:49:25,70.0,65.0,False,60-100,0.0160087,0.09221139,,,18.060673,10.5185912,14.6782259,0.9628,0.8560077,0.15742396,7.76,8.26,47.8,37.5,3.1293479,0.11012368,0.00917697,7.2445019,,0,S2015ND093010,EXACT,Designation and top/bottom depths agree,593.0,S2015ND093010,3.0,BCk,30.0,100.0,70.0,very gravelly loamy coarse sand,"light yellowish brown (2.5Y 6/4), light olive brown (2.5Y 5/4), moist",light olive brown,2.5Y 5/4,2.5Y,5.0,4.0,moist,2.5Y 6/4,2.5Y 5/4,,,,,,,,,,,,,,,"BCk—30 to 100 centimeters (11.8 to 39.4 inches); light yellowish brown (2.5Y 6/4), light olive brown (2.5Y 5/4), moist; very gravelly loamy coarse sand; weak very coarse subangular blocky parts to single grain; loose, loose, nonsticky, nonplastic; very rapid permeability; few very fine roots throughout; 25 percent carbonate coats on bottom of rock fragments; carbonate, finely disseminated throughout; 50 percent by volume nonflat subangular indurated 2-40-75 millimeter mixed fragments observed by visual inspection method; strong effervescence, by hcl, 1n. Lab sample # 16N01591; dry when described; observed in pit, small. Thin layer with prismatic structure at top of horizon.",0.8560077,,0.15742396,,0.0612818,,,985.4573547,,,excessively,,,"Loamy-skeletal, mixed, frigid Entic Haplustolls",Wabek,yes,NASIS
172902,16N01592,4878,28775,34940,8,horizon,0.0,25.0,A,A,Silty clay loam,SICL,242083,bulk,normal,submitted,1,S2015ND093013,WGS84,47.137,-99.229,standardized,16N0385,S2015ND093013,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Wyard,mollisols,aquolls,endoaquolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:49:25,2016-04-09 14:49:26,25.0,12.5,True,10-30,0.0617607,0.11116118,1.40075214,1.03865474,0.207917,34.1011445,37.7951999,3.9148,0.7711862,0.20239221,7.32,7.5,32.1,30.1,3.94468365,0.38436447,0.05624846,21.7987805,39.9475362,0,S2015ND093013,EXACT,Designation and top/bottom depths agree,594.0,S2015ND093013,1.0,A,0.0,25.0,25.0,silty clay loam,"greenish black (10Y 2/1), very dark gray (10YR 3/1), dry",very dark gray,10YR 3/1,10YR,3.0,1.0,,,,,,,,,,,,,,,,,,"A—0 to 25 centimeters (0.0 to 9.8 inches); greenish black (10Y 2/1), very dark gray (10YR 3/1), dry; silty clay loam; weak medium subangular blocky parts to moderate fine granular, and moderate medium granular structure; slightly hard, friable, moderately sticky, moderately plastic; moderately slow permeability; many very fine roots throughout and common medium roots throughout and common fine roots throughout; 2 percent by volume nonflat subangular indurated 2-40-75 millimeter mixed fragments observed by visual inspection method; noneffervescent, by hcl, 1n; clear wavy boundary. Lab sample # 16N01592; moist when described; observed in pit, small",0.7711862,,0.20239221,,0.0835077,,,1096.6908102,,,somewhat poorly,,,"Fine, smectitic, frigid Typic Calciaquolls",Typic Caciaquoll,yes,NASIS
172903,16N01593,4878,28775,34940,9,horizon,25.0,34.0,Bw,B,Clay loam,CL,242084,bulk,normal,submitted,1,S2015ND093013,WGS84,47.137,-99.229,standardized,16N0385,S2015ND093013,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Wyard,mollisols,aquolls,endoaquolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:49:26,2016-04-09 14:49:27,9.0,29.5,False,10-30,0.0560604,0.09809856,1.56443935,1.40806733,1.926298,27.2321383,39.565849,1.8684,0.8599871,0.22216119,7.51,7.68,32.3,28.1,2.09945176,0.18484757,0.05259044,19.0921228,20.433512,0,S2015ND093013,EXACT,Designation and top/bottom depths agree,595.0,S2015ND093013,2.0,Bw,25.0,34.0,9.0,clay loam,"very dark grayish brown (2.5Y 3/2), olive brown (2.5Y 4/3), dry",olive brown,2.5Y 4/3,2.5Y,4.0,3.0,,,,,,,,,,,,,,,,,,"Bw—25 to 34 centimeters (9.8 to 13.4 inches); very dark grayish brown (2.5Y 3/2), olive brown (2.5Y 4/3), dry; clay loam; moderate medium subangular blocky structure; slightly hard, firm, moderately sticky, moderately plastic; moderately slow permeability; common very fine roots throughout and common fine roots throughout; 2 percent by volume nonflat subangular indurated 2-40-75 millimeter mixed fragments observed by visual inspection method; noneffervescent, by hcl, 1n; clear smooth boundary. Lab sample # 16N01593; moist when described; observed in pit, small",0.8599871,,0.22216119,,0.1097856,,,891.9038614,,,somewhat poorly,,,"Fine, smectitic, frigid Typic Calciaquolls",Typic Caciaquoll,yes,NASIS
172904,16N01594,4878,28775,34940,10,horizon,34.0,60.0,Bk,B,Clay loam,CL,242085,bulk,normal,submitted,1,S2015ND093013,WGS84,47.137,-99.229,standardized,16N0385,S2015ND093013,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Wyard,mollisols,aquolls,endoaquolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:49:27,2016-04-09 14:49:28,26.0,47.0,False,30-60,0.0,0.05491539,1.63889176,1.41166653,18.448844,20.3605825,37.9663928,0.666,0.7198988,0.17870771,7.82,8.06,28.8,33.2,2.88251059,0.08606057,0.03006936,16.3003663,21.5358413,0,S2015ND093013,EXACT,Designation and top/bottom depths agree,596.0,S2015ND093013,3.0,Bk,34.0,60.0,26.0,clay loam,"dark grayish brown (2.5Y 4/2), grayish brown (2.5Y 5/2), dry",grayish brown,2.5Y 5/2,2.5Y,5.0,2.0,,,,"3 percent medium faint gray (2.5Y 5/1), moist, iron depletions in matrix and 5 percent medium prominent dark yellowish brown (10YR 4/6), moist, masses of reduced iron in matrix",depletion | reduced matrix,,1.0,3,3.0,,medium,faint | prominent,,1.0,,"3 percent medium faint gray (2.5Y 5/1), moist, iron depletions in matrix and 5 percent medium prominent dark yellowish brown (10YR 4/6), moist, masses of reduced iron in matrix",,"Bk—34 to 60 centimeters (13.4 to 23.6 inches); dark grayish brown (2.5Y 4/2), grayish brown (2.5Y 5/2), dry; clay loam; moderate medium prismatic parts to moderate medium subangular blocky structure; slightly hard, firm, moderately sticky, moderately plastic; moderately slow permeability; common very fine roots throughout; 3 percent medium faint gray (2.5Y 5/1), moist, iron depletions in matrix and 5 percent medium prominent dark yellowish brown (10YR 4/6), moist, masses of reduced iron in matrix; 2 percent fine irregular noncoherent cemented white (2.5Y 8/1), moist, carbonate masses in matrix; 5 percent by volume nonflat subangular indurated 2-40-75 millimeter mixed fragments observed by visual inspection method; violent effervescence, by hcl, 1n; gradual wavy boundary. Lab sample # 16N01594; moist when described; observed in pit, small",0.7198988,,0.17870771,,0.0742417,,,619.4786945,,,somewhat poorly,,,"Fine, smectitic, frigid Typic Calciaquolls",Typic Caciaquoll,yes,NASIS
172905,16N01595,4878,28775,34940,11,horizon,60.0,100.0,BCk,BC,Clay loam,CL,242086,bulk,normal,submitted,1,S2015ND093013,WGS84,47.137,-99.229,standardized,16N0385,S2015ND093013,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Wyard,mollisols,aquolls,endoaquolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:49:29,2016-04-09 14:49:30,40.0,80.0,False,60-100,0.0053893,0.06338772,,,16.270522,28.4519484,59.4706968,0.4276,1.2650031,0.21250293,7.87,8.06,11.2,29.3,2.38078285,0.04944622,0.01578071,20.5,,0,S2015ND093013,EXACT,Designation and top/bottom depths agree,597.0,S2015ND093013,4.0,BCk,60.0,100.0,40.0,clay loam,"grayish brown (2.5Y 5/2), light brownish gray (2.5Y 6/2), dry",light brownish gray,2.5Y 6/2,2.5Y,6.0,2.0,,,,"1 percent fine distinct dark yellowish brown (10YR 4/6), moist, iron-manganese masses in matrix and 2 percent medium faint gray (2.5Y 5/1), moist, iron depletions in matrix and 21 percent medium prominent dark yellowish brown (10YR 4/6), moist, masses of reduced iron in matrix",depletion | reduced matrix,,1.0,1 | 2,2.0,,fine | medium,distinct | faint | prominent,,1.0,,"1 percent fine distinct dark yellowish brown (10YR 4/6), moist, iron-manganese masses in matrix and 2 percent medium faint gray (2.5Y 5/1), moist, iron depletions in matrix and 21 percent medium prominent dark yellowish brown (10YR 4/6), moist, masses of reduced iron in matrix",,"BCk—60 to 100 centimeters (23.6 to 39.4 inches); grayish brown (2.5Y 5/2), light brownish gray (2.5Y 6/2), dry; clay loam; weak coarse prismatic parts to weak coarse subangular blocky structure; slightly hard, firm, moderately sticky, moderately plastic; moderately slow permeability; few very fine roots throughout; 1 percent fine distinct dark yellowish brown (10YR 4/6), moist, iron-manganese masses in matrix and 2 percent medium faint gray (2.5Y 5/1), moist, iron depletions in matrix and 21 percent medium prominent dark yellowish brown (10YR 4/6), moist, masses of reduced iron in matrix; 3 percent medium irregular noncoherent cemented carbonate masses in matrix; 5 percent by volume nonflat subangular indurated 2-40-75 millimeter mixed fragments observed by visual inspection method; violent effervescence, by hcl, 1n. Lab sample # 16N01595; moist when described; observed in pit, small",1.2650031,,0.21250293,,0.0537709,,,639.3796091,,,somewhat poorly,,,"Fine, smectitic, frigid Typic Calciaquolls",Typic Caciaquoll,yes,NASIS
172906,16N01596,4878,28776,34941,12,horizon,0.0,26.0,A,A,Silt loam,SIL,242087,bulk,normal,submitted,1,S2015ND093017,WGS84,47.137,-99.234,standardized,16N0386,S2015ND093017,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Schaller,mollisols,ustolls,haplustolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:49:30,2016-04-09 14:49:31,26.0,13.0,True,10-30,0.0282715,0.08253596,0.57515466,0.37554709,,17.5351282,14.5138694,2.37,1.53228,0.16797357,6.7,7.11,69.5,16.0,2.36662919,0.22174375,0.02656838,8.5843373,141.9308591,0,S2015ND093017,EXACT,Designation and top/bottom depths agree,598.0,S2015ND093017,1.0,A,0.0,26.0,26.0,sandy loam,"very dark grayish brown (10YR 3/2), very dark brown (10YR 2/2), moist",very dark brown,10YR 2/2,10YR,2.0,2.0,moist,10YR 3/2,10YR 2/2,,,,,,,,,,,,,,,"A—0 to 26 centimeters (0.0 to 10.2 inches); very dark grayish brown (10YR 3/2), very dark brown (10YR 2/2), moist; sandy loam; weak medium subangular blocky parts to weak fine granular structure; soft, very friable, slightly sticky, slightly plastic; common (3.0) very fine roots throughout and common (3.0) fine roots throughout; 5 percent by volume nonflat subrounded indurated 2-3-5 millimeter mixed fragments observed by visual inspection method; noneffervescent, by hcl, 1n; abrupt wavy boundary. Lab sample # 16N01596; moist when described; observed in pit, small",1.53228,,0.16797357,,0.0904517,,,598.6006436,,,excessively,,,"Sandy, mixed, frigid Entic Haplustolls",Schaller,yes,NASIS
172907,16N01597,4878,28776,34941,13,horizon,26.0,45.0,Bw,B,Loamy coarse sand,LCOS,242088,bulk,normal,submitted,1,S2015ND093017,WGS84,47.137,-99.234,standardized,16N0386,S2015ND093017,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Schaller,mollisols,ustolls,haplustolls,United States,Stutsman,North Dakota,8,8,8.0,0.0,2016-04-09 14:49:31,2020-01-27 07:52:08,19.0,35.5,False,30-60,0.0418661,0.12994297,,,4.70573,15.3049176,13.5215311,1.9148,1.5800756,0.29825204,7.3,7.74,73.9,12.6,2.48129627,0.19118352,0.02760404,7.5621891,,0,S2015ND093017,EXACT,Designation and top/bottom depths agree,599.0,S2015ND093017,2.0,Bw,26.0,45.0,19.0,loamy coarse sand,"yellowish brown (10YR 5/4), dark yellowish brown (10YR 4/4), moist",dark yellowish brown,10YR 4/4,10YR,4.0,4.0,moist,10YR 5/4,10YR 4/4,,,,,,,,,,,,,,,"Bw—26 to 45 centimeters (10.2 to 17.7 inches); yellowish brown (10YR 5/4), dark yellowish brown (10YR 4/4), moist; loamy coarse sand; single grain; loose, loose, nonsticky, nonplastic; moderately few (0.5) very fine roots throughout and moderately few (0.5) fine roots throughout; 2 percent faint carbonate coats on bottom of rock fragments; 8 percent by volume nonflat subrounded indurated 20-40-76 millimeter mixed fragments observed by visual inspection method; very slight effervescence, by hcl, 1n; abrupt wavy boundary. Lab sample # 16N01597; moist when described; observed in pit, small. continuous - phpvsfiid 1142309; continuous - phpvsfiid 1142309",1.5800756,,0.29825204,,0.0618705,,,492.3824444,,,excessively,,,"Sandy, mixed, frigid Entic Haplustolls",Schaller,yes,NASIS
172908,16N01598,4878,28776,34941,14,horizon,45.0,100.0,Bk,B,Gravelly Sandy loam,GR-SL,242089,bulk,normal,submitted,1,S2015ND093017,WGS84,47.137,-99.234,standardized,16N0386,S2015ND093017,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Schaller,mollisols,ustolls,haplustolls,United States,Stutsman,North Dakota,8,8,8.0,0.0,2016-04-09 14:49:32,2020-01-27 07:52:12,55.0,72.5,False,60-100,0.0,0.03751395,,,13.542063,6.3761612,7.586668,0.4352,0.7121047,0.18159687,7.76,8.29,84.3,8.1,2.0644303,0.03536714,0.00303147,3.9702233,,0,S2015ND093017,EXACT,Designation and top/bottom depths agree,600.0,S2015ND093017,3.0,Bk,45.0,100.0,55.0,gravelly sandy loam,"pale brown (10YR 6/3), brown (10YR 5/3), moist",brown,10YR 5/3,10YR,5.0,3.0,moist,10YR 6/3,10YR 5/3,,,,,,,,,,,,,,,"Bk—45 to 100 centimeters (17.7 to 39.4 inches); pale brown (10YR 6/3), brown (10YR 5/3), moist; gravelly sandy loam; single grain; loose, loose, nonsticky, nonplastic; moderately few (0.5) very fine roots throughout and moderately few (0.5) fine roots throughout; carbonate, finely disseminated throughout and 3 percent fine irregular noncoherent cemented light gray (10YR 7/2), dry, and light brownish gray (10YR 6/2), moist, carbonate masses in matrix; 20 percent by volume nonflat subrounded indurated 2-40-76 millimeter mixed fragments observed by visual inspection method; strong effervescence, by hcl, 1n; gradual wavy boundary. Lab sample # 16N01598; dry when described; observed in pit, small",0.7121047,,0.18159687,,0.026934,,,366.7565161,,,excessively,,,"Sandy, mixed, frigid Entic Haplustolls",Schaller,yes,NASIS
172909,16N01599,4878,28776,34941,15,horizon,100.0,178.0,C1,C,Gravelly Sandy loam,GR-SL,242090,bulk,normal,submitted,1,S2015ND093017,WGS84,47.137,-99.234,standardized,16N0386,S2015ND093017,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Schaller,mollisols,ustolls,haplustolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:49:33,2016-04-09 14:49:33,78.0,139.0,False,>100,0.0,0.01445327,,,13.288282,4.0302128,5.5844986,0.0052,0.5917567,0.13050452,7.99,8.65,86.5,7.9,1.60191757,0.0,0.00807011,3.3364226,,0,S2015ND093017,EXACT,Designation and top/bottom depths agree,601.0,S2015ND093017,4.0,C1,100.0,178.0,78.0,gravelly sand,"light yellowish brown (2.5Y 6/3), light olive brown (2.5Y 5/3), moist",light olive brown,2.5Y 5/3,2.5Y,5.0,3.0,moist,2.5Y 6/3,2.5Y 5/3,,,,,,,,,,,,,,,"C1—100 to 178 centimeters (39.4 to 70.1 inches); light yellowish brown (2.5Y 6/3), light olive brown (2.5Y 5/3), moist; gravelly sand; single grain; loose, loose, nonsticky, nonplastic; carbonate, finely disseminated throughout; 20 percent by volume nonflat subrounded indurated 2-40-76 millimeter mixed fragments observed by visual inspection method; slight effervescence, by hcl, 1n; gradual wavy boundary. Lab sample # 16N01599; dry when described; observed in auger, bucket",0.5917567,,0.13050452,,0.042593,,,434.6608124,,,excessively,,,"Sandy, mixed, frigid Entic Haplustolls",Schaller,yes,NASIS
172910,16N01600,4878,28776,34941,16,horizon,178.0,200.0,C2,C,Gravelly Sandy loam,GR-SL,242091,bulk,normal,submitted,1,S2015ND093017,WGS84,47.137,-99.234,standardized,16N0386,S2015ND093017,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Schaller,mollisols,ustolls,haplustolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:49:33,2016-04-09 14:49:34,22.0,189.0,False,>100,0.0,0.01794301,,,15.78552,3.6256172,4.3701247,-0.0147999,0.5128648,0.14001954,7.98,8.59,89.5,6.1,1.88148299,0.0,0.00704675,3.1426269,,0,S2015ND093017,EXACT,Designation and top/bottom depths agree,602.0,S2015ND093017,5.0,C2,178.0,200.0,22.0,gravelly sand,"light yellowish brown (2.5Y 6/3), light olive brown (2.5Y 5/4), moist",light olive brown,2.5Y 5/4,2.5Y,5.0,4.0,moist,2.5Y 6/3,2.5Y 5/4,,,,,,,,,,,,,,,"C2—178 to 200 centimeters (70.1 to 78.7 inches); light yellowish brown (2.5Y 6/3), light olive brown (2.5Y 5/4), moist; gravelly sand; single grain; loose, loose, nonsticky, nonplastic; 1 percent fine distinct irregular extremely weakly coherent cemented very dark gray (2.5Y 3/1), moist, manganese masses in matrix; carbonate, finely disseminated throughout; 20 percent by volume nonflat subrounded indurated 2-40-76 millimeter mixed fragments observed by visual inspection method; slight effervescence, by hcl, 1n. Lab sample # 16N01600; dry when described; observed in auger, bucket",0.5128648,,0.14001954,,0.0878337,,,1310.4803643,,,excessively,,,"Sandy, mixed, frigid Entic Haplustolls",Schaller,yes,NASIS
172911,16N01601,4878,28777,34942,17,horizon,0.0,14.0,A,A,Loam,L,242092,bulk,normal,submitted,1,S2015ND093019,WGS84,47.146553,-99.245216,standardized,16N0387,S2015ND093019,,not started,C2016USND034,Site_C NEON ND Stutsman Co.,2016,NEON,characterization,completed,Williams,mollisols,ustolls,argiustolls,United States,Stutsman,North Dakota,4,4,4.0,0.0,2016-04-09 14:49:34,2016-04-09 14:49:35,14.0,7.0,True,0-10,0.0556918,0.11132772,1.20199628,1.06364644,0.134176,29.5151385,31.7795371,4.2544,0.8155124,0.13144692,6.64,7.05,36.3,31.9,4.26913227,0.40317855,0.05182244,17.7865613,24.4091087,0,S2015ND093019,EXACT,Designation and top/bottom depths agree,603.0,S2015ND093019,1.0,A,0.0,14.0,14.0,loam,"very dark gray (10YR 3/1), black (10YR 2/1), moist",black,10YR 2/1,10YR,2.0,1.0,moist,10YR 3/1,10YR 2/1,,,,,,,,,,,,,,,"A—0 to 14 centimeters (0.0 to 5.5 inches); very dark gray (10YR 3/1), black (10YR 2/1), moist; loam; moderate fine granular, and moderate medium granular structure; hard, friable, slightly sticky, slightly plastic; moderate permeability; many very fine roots throughout and few medium roots throughout and common fine roots throughout; common (1.0) medium tubular pores; 1 percent by volume nonflat subangular indurated 2-5-20 millimeter mixed fragments observed by visual inspection method; noneffervescent, by hcl, 1n; clear smooth boundary. Lab sample # 16N01601; moist when described; observed in pit, small. 1/2cm of undecomposed material (leaves & roots) on surface.",0.8155124,,0.13144692,,0.0537226,,,645.7800573,,,well,,,"Fine-loamy, mixed, active, frigid Typic Haplustolls",Max,yes,NASIS
